20181210 195900;2633.25;2633.75;2632;2633.75;13
20181210 200000;2632.75;2633;2632.75;2633;2
20181210 200100;2633;2633;2632;2632;6
20181210 200200;2632;2634.25;2631.5;2633.5;17
20181210 200300;2634.5;2635;2633.5;2634.25;47
20181210 200400;2633.25;2633.75;2632.75;2633.5;26
20181210 200500;2634;2635;2632.25;2632.25;13
20181210 200600;2633.5;2633.5;2633;2633.5;3
20181210 200700;2632.75;2634.75;2632.75;2634.75;9
20181210 200800;2635;2635.25;2634.25;2634.25;7
20181210 200900;2634.75;2636.25;2633.5;2635.25;67
20181210 201000;2635.5;2637;2634.5;2636.5;17
20181210 201100;2636.5;2636.75;2635.75;2635.75;6
20181210 201200;2635.75;2636.25;2635.75;2635.75;8
20181210 201300;2634.25;2635.5;2634.25;2635.25;13
20181210 201400;2635.5;2635.5;2635;2635;91
20181210 201500;2633.5;2633.5;2632;2632.75;24
20181210 201600;2633.25;2633.25;2629.75;2630.75;31
20181210 201700;2632.25;2632.25;2630.25;2630.75;19
20181210 201800;2631;2631;2629;2629.5;30
20181210 201900;2630;2630.5;2627;2628.75;55
20181210 202000;2629;2630.75;2629;2630.75;70
20181210 202100;2631;2632.25;2631;2632.25;13
20181210 202200;2632;2632.25;2631.5;2631.75;15
20181210 202300;2631.75;2632.75;2631.75;2632.5;55
20181210 202400;2632.5;2633.75;2632.5;2633.75;10
20181210 202500;2633;2633;2632.5;2632.5;4
20181210 202600;2633.25;2635.5;2633.25;2634.5;12
20181210 202700;2634.5;2635.25;2634.25;2635.25;15
20181210 202800;2635.5;2635.75;2635;2635.5;35
20181210 202900;2634.75;2636;2634.75;2635.25;13
20181210 203000;2636;2637.5;2636;2637.5;65
20181210 203100;2637.5;2641.25;2637.5;2641;104
20181210 203200;2641.25;2642.25;2640.5;2640.5;36
20181210 203300;2640.75;2647.5;2640.75;2647;100
20181210 203400;2647.25;2647.75;2645.25;2647.75;146
20181210 203500;2646.5;2647.5;2646.5;2647;37
20181210 203600;2647;2647.5;2647;2647;13
20181210 203700;2646.75;2649.25;2646.25;2649;126
20181210 203800;2649;2651.25;2648.75;2651.25;125
20181210 203900;2651;2652;2650.75;2651;92
20181210 204000;2651;2651;2648.75;2649.25;24
20181210 204100;2649.25;2649.25;2648.25;2648.25;10
20181210 204200;2648.5;2648.5;2646.75;2646.75;23
20181210 204300;2648.25;2649.5;2648.25;2649.5;21
20181210 204400;2649;2649;2648.25;2648.5;13
20181210 204500;2648.5;2648.75;2647.5;2648.25;31
20181210 204600;2647.5;2648.5;2647.25;2648;30
20181210 204700;2648;2648;2645.5;2645.5;19
20181210 204800;2645.5;2646;2645;2646;32
20181210 204900;2646;2646;2643.5;2643.5;68
20181210 205000;2643.75;2644.25;2643;2643.75;96
20181210 205100;2643.5;2645.25;2643.5;2645.25;53
20181210 205200;2643;2643.5;2642.5;2643.25;9
20181210 205300;2643.5;2643.75;2642.5;2643.5;17
20181210 205400;2643.25;2645.25;2643.25;2644;10
20181210 205500;2644.5;2645.25;2644;2644.75;29
20181210 205600;2644.5;2645.25;2644;2645;93
20181210 205700;2645;2646.5;2644.75;2645.75;101
20181210 205800;2645.75;2646;2644.5;2644.5;56
20181210 205900;2644.5;2646;2644.5;2645;64
20181210 210000;2645;2645.75;2641.5;2641.5;235
20181210 210100;2641.25;2645;2641;2645;352
20181210 210200;2645.5;2648.5;2645.5;2646.5;640
20181210 210300;2646.75;2646.75;2644.5;2645.75;198
20181210 210400;2645.75;2646.25;2644.75;2644.75;104
20181210 210500;2645;2646;2645;2646;87
20181210 210600;2646;2646.25;2645.75;2646;77
20181210 210700;2646.25;2646.25;2644.25;2644.25;129
20181210 210800;2644.75;2644.75;2644;2644.5;82
20181210 210900;2644.75;2645.25;2644.75;2645;134
20181210 211000;2645;2645.25;2643.75;2643.75;91
20181210 211100;2643.75;2645.5;2643.25;2645.5;99
20181210 211200;2646;2646.25;2645.5;2646;192
20181210 211300;2646.5;2646.5;2645.5;2646.25;74
20181210 211400;2646.25;2646.75;2646;2646.75;12
20181210 211500;2646.25;2647.25;2646;2647;611
20181210 213100;2647.25;2649;2647.25;2649;18
20181210 213200;2649;2649;2649;2649;1
20181210 213500;2648.5;2649;2648.5;2649;8
20181210 213600;2649;2649;2648;2648;36
20181210 213700;2648;2648;2647.75;2647.75;8
20181210 213900;2648;2648;2648;2648;1
20181210 214100;2648.5;2648.5;2648.5;2648.5;1
20181210 214400;2649;2649;2649;2649;1
20181210 214600;2648.5;2648.5;2648.5;2648.5;5
20181210 214900;2647.5;2647.75;2647.5;2647.75;6
20181210 215000;2647.25;2647.25;2647.25;2647.25;1
20181210 215100;2645.25;2645.25;2645;2645;16
20181210 215200;2646.25;2646.25;2646;2646;6
20181210 215500;2645.25;2645.25;2645.25;2645.25;5
20181210 220000;2645.25;2646;2645;2646;3
20181210 230100;2648;2649.25;2646.5;2647.25;48
20181210 230200;2644.5;2645;2644.25;2645;26
20181210 230300;2643.5;2643.75;2642.5;2643;12
20181210 230400;2643.25;2644;2643.25;2644;11
20181210 230500;2642.75;2643.25;2642.25;2643.25;9
20181210 231100;2643.25;2643.25;2643.25;2643.25;1
20181210 231300;2643;2643;2643;2643;1
20181210 231600;2642.5;2643.5;2642.5;2643.5;2
20181210 231700;2643.25;2643.25;2643.25;2643.25;5
20181210 231900;2644;2644;2643.75;2643.75;3
20181210 232100;2644;2644;2644;2644;2
20181210 232200;2643.75;2643.75;2643.75;2643.75;2
20181210 232300;2643.75;2644;2643.75;2644;15
20181210 232400;2644.25;2644.5;2644;2644;5
20181210 232600;2644.75;2644.75;2644.75;2644.75;2
20181210 232900;2644;2644;2644;2644;3
20181210 233000;2643.75;2643.75;2643.75;2643.75;7
20181210 233100;2644;2644;2643.25;2643.25;4
20181210 233200;2643;2643;2642.25;2642.5;6
20181210 233300;2641.75;2641.75;2641.5;2641.5;3
20181210 233400;2641.5;2641.5;2640.5;2640.5;9
20181210 233500;2640.5;2641;2640.5;2641;8
20181210 233600;2640.5;2640.5;2640.5;2640.5;1
20181210 233700;2640.25;2640.25;2640.25;2640.25;1
20181210 233800;2640.75;2641;2640.75;2641;3
20181210 233900;2641.25;2641.25;2641.25;2641.25;1
20181210 234000;2640.5;2640.5;2640.5;2640.5;1
20181210 234100;2641.25;2641.5;2641.25;2641.5;2
20181210 234300;2640.75;2640.75;2640.25;2640.25;2
20181210 234600;2640;2640;2640;2640;1
20181210 235000;2641.75;2641.75;2641;2641;3
20181210 235100;2641.25;2641.25;2641.25;2641.25;2
20181210 235200;2641.25;2641.25;2640.75;2640.75;5
20181210 235400;2641.25;2641.25;2641;2641;2
20181211 000200;2642;2642;2641.75;2641.75;2
20181211 000300;2641;2641;2641;2641;1
20181211 000400;2640.25;2641.25;2640.25;2641;8
20181211 000600;2641.25;2641.25;2641.25;2641.25;1
20181211 000700;2642.25;2643.25;2642.25;2642.75;15
20181211 000800;2642.75;2643;2640;2640;44
20181211 000900;2640.25;2640.25;2638.25;2639.75;43
20181211 001000;2639.75;2639.75;2639.75;2639.75;2
20181211 001100;2639.75;2640.25;2639.25;2640;12
20181211 001200;2640.25;2640.25;2640;2640;3
20181211 001300;2639.75;2639.75;2638.5;2638.5;2
20181211 001400;2639.25;2640;2639.25;2639.5;33
20181211 001500;2639.5;2639.75;2639.25;2639.25;21
20181211 001600;2639.25;2640;2639.25;2640;6
20181211 001800;2641;2641.25;2641;2641.25;5
20181211 001900;2641.5;2642;2641.5;2642;12
20181211 002000;2641.5;2641.5;2641.5;2641.5;6
20181211 002100;2641.75;2642.25;2641.75;2642.25;6
20181211 002200;2642.25;2642.25;2641.75;2641.75;19
20181211 002300;2641.25;2641.25;2640.75;2640.75;10
20181211 002400;2640.5;2640.5;2639.75;2639.75;10
20181211 002600;2639;2639.75;2638.75;2639.75;10
20181211 002700;2640.25;2640.25;2640;2640;2
20181211 002800;2640.25;2640.25;2640.25;2640.25;1
20181211 002900;2640;2640.25;2639.75;2639.75;11
20181211 003000;2639.75;2639.75;2638.5;2639.25;42
20181211 003100;2639.25;2639.25;2638.5;2639.25;29
20181211 003200;2640;2640.25;2640;2640.25;3
20181211 003300;2639.5;2639.5;2639.25;2639.5;10
20181211 003400;2639;2639;2639;2639;1
20181211 003500;2639;2639.5;2639;2639;15
20181211 003600;2639;2639;2639;2639;5
20181211 003700;2639;2639.25;2639;2639.25;6
20181211 003800;2639.25;2639.5;2639.25;2639.5;15
20181211 004000;2639;2639;2638.5;2638.5;6
20181211 004100;2638.5;2639.75;2638;2639.75;44
20181211 004200;2639;2639;2638.5;2638.5;10
20181211 004300;2639;2639;2639;2639;2
20181211 004400;2638.75;2639;2638.75;2639;2
20181211 004500;2638.5;2638.75;2638.5;2638.75;2
20181211 004600;2638.5;2638.5;2637.5;2637.5;7
20181211 004700;2638;2638;2637.75;2637.75;5
20181211 005000;2638;2638;2637.25;2637.25;47
20181211 005100;2638;2638;2637.75;2638;8
20181211 005200;2637.5;2637.5;2637.5;2637.5;6
20181211 005300;2637.25;2637.25;2634.75;2636.75;108
20181211 005400;2636;2636;2635.5;2636;12
20181211 005500;2636;2636.25;2635.75;2635.75;23
20181211 005600;2635.75;2636.5;2635.75;2636.5;11
20181211 005700;2635.75;2635.75;2635.75;2635.75;3
20181211 005800;2635.75;2635.75;2635.25;2635.25;7
20181211 005900;2635.75;2636.25;2635.75;2636;8
20181211 010100;2635.75;2636.75;2635.75;2636.75;7
20181211 010200;2637;2637;2636.25;2636.75;14
20181211 010300;2636.75;2636.75;2636.5;2636.5;2
20181211 010400;2637;2637.25;2636.25;2636.25;10
20181211 010500;2636;2636.5;2636;2636.25;23
20181211 010600;2636.25;2636.75;2636.25;2636.75;3
20181211 010700;2636.75;2637.25;2636.75;2637.25;6
20181211 010800;2637.5;2637.75;2637;2637;12
20181211 011000;2636.75;2636.75;2636.75;2636.75;7
20181211 011100;2637;2637.25;2637;2637.25;6
20181211 011200;2637.25;2637.5;2637.25;2637.25;8
20181211 011400;2637.5;2637.75;2637.5;2637.75;7
20181211 011600;2637;2637.5;2636.25;2636.25;77
20181211 011700;2636;2636.25;2634.75;2635.5;102
20181211 011800;2634.5;2634.5;2632.75;2633;53
20181211 011900;2633.25;2633.5;2632.75;2633;22
20181211 012000;2632.25;2632.5;2632.25;2632.5;7
20181211 012100;2633.5;2634.5;2633.5;2634.25;8
20181211 012200;2634.5;2635.25;2634.5;2635.25;4
20181211 012300;2634.25;2634.25;2634.25;2634.25;1
20181211 012400;2634.5;2635;2634.5;2635;8
20181211 012500;2634.5;2634.75;2634.5;2634.75;2
20181211 012600;2634.5;2634.75;2634.5;2634.75;3
20181211 012700;2634.5;2635;2634.5;2635;5
20181211 012800;2635;2636;2635;2636;7
20181211 012900;2635;2635.25;2635;2635.25;5
20181211 013000;2636.5;2637.25;2636;2636;22
20181211 013100;2637.25;2637.25;2637;2637;13
20181211 013200;2637.5;2637.75;2636.75;2636.75;11
20181211 013300;2637.75;2639.75;2637.75;2639.5;20
20181211 013400;2639.25;2641.25;2639.25;2641.25;31
20181211 013500;2641.5;2642.25;2640.5;2641.75;16
20181211 013600;2642.25;2642.25;2641;2641;7
20181211 013700;2642;2644.25;2641.75;2644;36
20181211 013800;2644;2644.75;2643.75;2644.5;54
20181211 013900;2644.5;2645.5;2644.25;2644.25;42
20181211 014000;2644.25;2644.25;2643;2643.25;14
20181211 014100;2643;2643.75;2643;2643.75;4
20181211 014200;2643.5;2645;2643.25;2645;11
20181211 014300;2644.75;2644.75;2643.5;2643.5;26
20181211 014400;2643.5;2643.5;2642.25;2642.75;7
20181211 014500;2642.75;2642.75;2642.5;2642.5;4
20181211 014600;2642;2642.25;2642;2642.25;4
20181211 014700;2642.25;2642.5;2642.25;2642.5;2
20181211 014800;2641.75;2641.75;2641.75;2641.75;1
20181211 014900;2642;2642;2641;2641;8
20181211 015000;2641;2641;2639.5;2639.5;43
20181211 015100;2639;2639.75;2638.5;2639;25
20181211 015200;2638.5;2638.5;2636.75;2636.75;16
20181211 015300;2636.5;2638.5;2636.25;2638;41
20181211 015400;2638;2638.25;2638;2638.25;4
20181211 015500;2638.5;2638.75;2637.5;2638.75;11
20181211 015600;2638.75;2638.75;2637.75;2638;9
20181211 015700;2637.75;2637.75;2636;2636.75;29
20181211 015800;2636.5;2637.5;2636.5;2637.25;11
20181211 015900;2638.25;2638.25;2638;2638;6
20181211 020000;2638.25;2638.25;2638.25;2638.25;1
20181211 020100;2639.25;2640;2639.25;2640;27
20181211 020200;2640;2640;2639;2639;2
20181211 020300;2639.5;2639.5;2639;2639;9
20181211 020400;2639;2639.5;2639;2639.5;3
20181211 020500;2638.25;2638.25;2636.75;2636.75;7
20181211 020600;2637.25;2637.25;2637;2637;6
20181211 020800;2637.5;2637.5;2637.5;2637.5;3
20181211 020900;2637.25;2637.5;2637.25;2637.5;3
20181211 021000;2636.75;2636.75;2636.75;2636.75;5
20181211 021100;2636.5;2637.5;2636.5;2637.25;8
20181211 021200;2638;2638.25;2637.75;2638;13
20181211 021300;2637.25;2637.25;2637;2637;7
20181211 021400;2637;2637;2637;2637;20
20181211 021500;2636.5;2637.75;2636.5;2637.75;3
20181211 021600;2638;2638;2635.5;2635.75;15
20181211 021700;2635.25;2636;2635;2635;16
20181211 021800;2635;2635.5;2635;2635.5;7
20181211 021900;2635.25;2635.25;2635.25;2635.25;2
20181211 022000;2635.25;2635.25;2633.25;2633.25;15
20181211 022100;2634;2634.75;2634;2634.75;11
20181211 022200;2634.75;2635.25;2634.5;2634.5;11
20181211 022300;2634.75;2634.75;2634;2634.5;14
20181211 022400;2634;2634.25;2634;2634;3
20181211 022500;2634;2634;2634;2634;2
20181211 022600;2634.5;2635.25;2634.5;2635.25;9
20181211 022700;2635.25;2635.25;2634.75;2634.75;8
20181211 022800;2635;2635;2634.25;2634.5;12
20181211 022900;2635;2635;2635;2635;3
20181211 023000;2635;2635;2635;2635;5
20181211 023100;2635;2635;2634.25;2634.75;8
20181211 023200;2634.75;2634.75;2634.75;2634.75;2
20181211 023300;2635.5;2635.5;2634.75;2634.75;15
20181211 023400;2634.75;2635.25;2634.75;2635.25;3
20181211 023500;2635;2635.25;2635;2635.25;7
20181211 023600;2634.75;2634.75;2634.5;2634.5;3
20181211 023700;2634.5;2634.5;2633.5;2634;18
20181211 023800;2634.5;2635;2634.5;2635;2
20181211 024000;2634.75;2635;2634.75;2634.75;4
20181211 024100;2635;2635;2635;2635;1
20181211 024400;2636.25;2636.25;2636;2636;18
20181211 024500;2636.75;2636.75;2636.5;2636.75;6
20181211 024600;2636.5;2637;2636.5;2637;9
20181211 024700;2637;2637;2636.5;2636.5;8
20181211 024800;2636.75;2636.75;2636;2636;4
20181211 024900;2636;2636.5;2636;2636.5;5
20181211 025000;2636.5;2636.5;2636.5;2636.5;1
20181211 025100;2636.5;2637;2636.5;2637;5
20181211 025200;2636.5;2636.75;2636.5;2636.75;2
20181211 025300;2636.5;2636.5;2636.5;2636.5;1
20181211 025400;2637;2637;2637;2637;1
20181211 025500;2637;2637.25;2637;2637.25;3
20181211 025600;2637;2637.25;2637;2637.25;3
20181211 025700;2637.25;2637.25;2637.25;2637.25;2
20181211 025800;2637.5;2637.5;2637.25;2637.25;2
20181211 025900;2637.5;2637.5;2637.5;2637.5;1
20181211 030000;2637.5;2637.5;2637.5;2637.5;1
20181211 030200;2637.5;2637.5;2637.5;2637.5;1
20181211 030300;2638;2638.25;2637.75;2638.25;6
20181211 030400;2638.75;2639.75;2638.5;2639.5;41
20181211 030500;2639.5;2639.5;2639;2639;2
20181211 030700;2638;2638;2637.75;2637.75;7
20181211 030800;2637.5;2637.5;2637;2637;5
20181211 030900;2637.5;2637.5;2637;2637.25;7
20181211 031100;2637.25;2637.25;2637.25;2637.25;5
20181211 031200;2637.5;2637.5;2637.5;2637.5;1
20181211 031300;2637.5;2638.5;2637.5;2638.5;3
20181211 031400;2638.5;2639.5;2638.5;2639.25;9
20181211 031500;2639;2639.75;2639;2639.75;5
20181211 031600;2640;2640.5;2640;2640.25;59
20181211 031700;2640.5;2640.5;2640.25;2640.25;7
20181211 031800;2639.75;2640;2639.75;2640;3
20181211 031900;2640.25;2640.25;2640.25;2640.25;2
20181211 032000;2640;2640;2640;2640;2
20181211 032100;2639.5;2639.5;2639.25;2639.25;7
20181211 032200;2639.25;2639.25;2639;2639;3
20181211 032300;2638.25;2638.25;2638.25;2638.25;1
20181211 032400;2638.5;2639;2638.5;2638.75;65
20181211 032500;2638.75;2638.75;2638.75;2638.75;3
20181211 032600;2639;2639;2639;2639;1
20181211 032700;2638.5;2638.5;2637.75;2637.75;5
20181211 032800;2638;2638;2638;2638;1
20181211 033000;2638;2638;2638;2638;2
20181211 033100;2637.75;2638;2637.75;2638;9
20181211 033200;2637.25;2637.75;2637.25;2637.75;3
20181211 033300;2638.75;2638.75;2638.25;2638.5;47
20181211 033400;2638.25;2638.25;2638;2638;4
20181211 033500;2638.25;2638.25;2638.25;2638.25;6
20181211 033600;2637.75;2638;2637.75;2638;5
20181211 033700;2636.5;2637;2636.5;2637;5
20181211 033800;2637.5;2637.5;2637;2637;15
20181211 033900;2637.5;2638;2637.5;2638;3
20181211 034000;2638;2638;2637.75;2637.75;2
20181211 034100;2638;2638;2638;2638;1
20181211 034300;2637.25;2637.75;2637.25;2637.5;3
20181211 034400;2637.5;2637.5;2637.25;2637.25;2
20181211 034500;2637.25;2637.25;2636.25;2636.25;34
20181211 034700;2637.75;2637.75;2637.75;2637.75;1
20181211 034800;2637;2637;2636;2636.25;6
20181211 034900;2635.75;2636.25;2635.75;2636;3
20181211 035000;2636.25;2636.25;2635.75;2635.75;9
20181211 035100;2635.75;2636;2635.75;2636;2
20181211 035200;2635.75;2635.75;2635.75;2635.75;1
20181211 035300;2636.75;2636.75;2636.75;2636.75;1
20181211 035400;2636;2636.25;2636;2636.25;6
20181211 035500;2636.25;2636.25;2636.25;2636.25;2
20181211 035600;2636.5;2636.5;2636.5;2636.5;1
20181211 040200;2635.75;2636;2635.75;2636;3
20181211 040300;2636;2636;2636;2636;1
20181211 040400;2636.5;2636.5;2636.25;2636.25;5
20181211 040500;2636;2636;2636;2636;1
20181211 040600;2636.25;2636.25;2635.5;2635.5;6
20181211 040700;2636;2636;2636;2636;2
20181211 040800;2636.5;2636.5;2636.25;2636.5;4
20181211 040900;2636;2637;2636;2637;4
20181211 041000;2636.75;2636.75;2636.5;2636.5;5
20181211 041100;2636.5;2636.5;2636.5;2636.5;1
20181211 041200;2637;2637;2637;2637;1
20181211 041300;2636.25;2636.25;2636.25;2636.25;1
20181211 041400;2637.25;2637.25;2637.25;2637.25;2
20181211 041500;2636.5;2637;2636.5;2637;2
20181211 041600;2637.5;2637.5;2637;2637;2
20181211 041700;2636.5;2636.5;2636.5;2636.5;1
20181211 041800;2636.25;2636.25;2636.25;2636.25;1
20181211 041900;2636.25;2636.25;2636.25;2636.25;1
20181211 042000;2636.75;2636.75;2636.5;2636.5;20
20181211 042100;2637;2637;2637;2637;1
20181211 042200;2637;2637;2636.75;2636.75;2
20181211 042300;2636.75;2636.75;2636.75;2636.75;7
20181211 042400;2637.25;2637.25;2637.25;2637.25;1
20181211 042600;2637.5;2637.75;2637.5;2637.75;2
20181211 042700;2638.25;2638.5;2638.25;2638.5;6
20181211 042800;2637.75;2637.75;2637.75;2637.75;4
20181211 042900;2637.75;2637.75;2637.75;2637.75;1
20181211 043000;2637.75;2637.75;2637;2637;4
20181211 043100;2637.25;2637.25;2637.25;2637.25;1
20181211 043200;2636.75;2636.75;2636.75;2636.75;1
20181211 043300;2637;2637.25;2637;2637.25;2
20181211 043400;2637;2637;2637;2637;1
20181211 043500;2637.25;2637.25;2637;2637;2
20181211 043600;2637.25;2637.25;2637.25;2637.25;1
20181211 043700;2637.75;2637.75;2637.5;2637.5;2
20181211 043800;2637.25;2637.25;2637.25;2637.25;1
20181211 043900;2637.25;2637.25;2637.25;2637.25;1
20181211 044000;2636.75;2636.75;2636.5;2636.5;2
20181211 044100;2637.25;2637.25;2636.75;2636.75;3
20181211 044200;2636.75;2637;2636.75;2637;2
20181211 044300;2636.75;2637;2636.75;2637;2
20181211 044400;2637;2637;2637;2637;1
20181211 044500;2637.25;2637.75;2637.25;2637.75;5
20181211 044600;2637.75;2638;2637.75;2638;2
20181211 044700;2637.75;2637.75;2637.5;2637.75;4
20181211 044800;2638;2638;2638;2638;1
20181211 044900;2638;2638.25;2638;2638.25;6
20181211 045000;2638.75;2639;2638.75;2639;3
20181211 045100;2639.25;2639.25;2639.25;2639.25;1
20181211 045200;2639;2639;2638.75;2638.75;2
20181211 045300;2639;2639;2638.5;2638.5;4
20181211 045400;2639;2639;2638.75;2638.75;2
20181211 045500;2638.5;2639.25;2638.5;2639.25;5
20181211 045600;2639;2639;2638.75;2639;3
20181211 045700;2638.75;2638.75;2638.25;2638.25;2
20181211 045800;2639;2639;2639;2639;1
